route_id,route_name,inferred_mode,original_route_type,corrected_route_type,selection_reason,classification_basis,retained_trips,agency_id,munich_flag,analysis_rail_flag,ferry_flag,bmw_works_line_flag,deutschlandtakt_flag,deutschlandtakt_line_name,forecast_network_2037_flag,forecast_measure_flag,s_bahn_name
2270900_3,2270900_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2270901_3,2270901_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,11,unknown,0,0,0,0,0,,1,0,
2270902_3,2270902_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
2270903_3,2270903_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,13,unknown,0,0,0,0,0,,1,0,
2270904_3,2270904_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2270905_3,2270905_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2270906_3,2270906_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2270907_3,2270907_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,7,unknown,0,0,0,0,0,,1,0,
2270909_3,2270909_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2270910_3,2270910_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2270911_3,2270911_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2270912_3,2270912_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,6,unknown,0,0,0,0,0,,1,0,
2270913_3,2270913_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2270914_3,2270914_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2270915_3,2270915_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2270916_3,2270916_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,7,unknown,0,0,0,0,0,,1,0,
2270932_3,2270932_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,13,unknown,0,0,0,0,0,,1,0,
2270933_3,2270933_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2270935_3,2270935_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,14,unknown,0,0,0,0,0,,1,0,
2270936_3,2270936_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,7,unknown,0,0,0,0,0,,1,0,
2270937_3,2270937_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2270972_3,2270972_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
2271008_3,2271008_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2271018_3,2271018_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,19,unknown,0,0,0,0,0,,1,0,
2271022_3,2271022_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,45,unknown,0,0,0,0,0,,1,0,
2271023_3,2271023_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,8,unknown,0,0,0,0,0,,1,0,
2271026_3,2271026_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,12,unknown,0,0,0,0,0,,1,0,
2271027_3,2271027_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,20,unknown,0,0,0,0,0,,1,0,
2271028_3,2271028_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,19,unknown,0,0,0,0,0,,1,0,
2271029_3,2271029_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,19,unknown,0,0,0,0,0,,1,0,
2271033_3,2271033_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2271034_3,2271034_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,22,unknown,0,0,0,0,0,,1,0,
2271035_3,2271035_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,17,unknown,0,0,0,0,0,,1,0,
2271036_3,2271036_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,13,unknown,0,0,0,0,0,,1,0,
2271037_3,2271037_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,22,unknown,0,0,0,0,0,,1,0,
2271038_3,2271038_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2271041_3,2271041_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,7,unknown,0,0,0,0,0,,1,0,
2271042_3,2271042_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,15,unknown,0,0,0,0,0,,1,0,
2271144_3,2271144_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,7,unknown,0,0,0,0,0,,1,0,
2271145_3,2271145_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2271148_3,2271148_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,22,unknown,0,0,0,0,0,,1,0,
2271150_3,2271150_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,17,unknown,0,0,0,0,0,,1,0,
2271151_3,2271151_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,16,unknown,0,0,0,0,0,,1,0,
2271152_3,2271152_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,9,unknown,0,0,0,0,0,,1,0,
2271153_3,2271153_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,12,unknown,0,0,0,0,0,,1,0,
2271154_3,2271154_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2271155_3,2271155_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
2271157_3,2271157_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
2271165_3,2271165_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,12,unknown,0,0,0,0,0,,1,0,
2271208_3,2271208_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,6,unknown,0,0,0,0,0,,1,0,
2271323_3,2271323_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2271324_3,2271324_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
2271995_1,2271995_1,subway,0,1,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 1,229,unknown,1,0,0,0,0,,0,0,
2271996_1,2271996_1,subway,0,1,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 1,386,unknown,1,0,0,0,0,,0,0,
2271997_1,2271997_1,subway,0,1,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 1,327,unknown,1,0,0,0,0,,0,0,
2271998_1,2271998_1,subway,0,1,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 1,235,unknown,1,0,0,0,0,,0,0,
2271999_1,2271999_1,subway,0,1,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 1,358,unknown,1,0,0,0,0,,0,0,
2272000_1,2272000_1,subway,0,1,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 1,418,unknown,1,0,0,0,0,,0,0,
2272001_1,2272001_1,subway,0,1,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 1,128,unknown,1,0,0,0,0,,0,0,
2272004_0,2272004_0,tram,0,0,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 0,221,32,1,0,0,0,0,,0,0,
2272005_0,2272005_0,tram,0,0,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 0,194,32,1,0,0,0,0,,0,0,
2272006_0,2272006_0,tram,0,0,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 0,218,32,1,0,0,0,0,,0,0,
2272007_0,2272007_0,tram,0,0,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 0,226,32,1,0,0,0,0,,0,0,
2272008_0,2272008_0,tram,0,0,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 0,229,32,1,0,0,0,0,,0,0,
2272009_0,2272009_0,tram,0,0,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 0,228,32,1,0,0,0,0,,0,0,
2272010_0,2272010_0,tram,0,0,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 0,222,32,1,0,0,0,0,,0,0,
2272011_0,2272011_0,tram,0,0,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 0,217,32,1,0,0,0,0,,0,0,
2272012_0,2272012_0,tram,0,0,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 0,288,32,1,0,0,0,0,,0,0,
2272013_0,2272013_0,tram,0,0,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 0,200,32,1,0,0,0,0,,0,0,
2272014_0,2272014_0,tram,0,0,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 0,220,32,1,0,0,0,0,,0,0,
2272015_0,2272015_0,tram,0,0,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 0,162,32,1,0,0,0,0,,0,0,
2272016_0,2272016_0,tram,0,0,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 0,172,32,1,0,0,0,0,,0,0,
2272017_0,2272017_0,tram,0,0,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 0,220,32,1,0,0,0,0,,0,0,
2272018_0,2272018_0,tram,0,0,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 0,249,32,1,0,0,0,0,,0,0,
2272025_0,2272025_0,tram,0,0,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 0,8,32,1,0,0,0,0,,0,0,
2272026_0,2272026_0,tram,0,0,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 0,8,32,1,0,0,0,0,,0,0,
2272028_0,2272028_0,tram,0,0,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 0,8,32,1,0,0,0,0,,0,0,
2272029_0,2272029_0,tram,0,0,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 0,8,32,1,0,0,0,0,,0,0,
2272030_3,2272030_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,228,unknown,0,0,0,0,0,,1,0,
2272031_3,2272031_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,229,unknown,0,0,0,0,0,,1,0,
2272032_3,2272032_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,278,unknown,0,0,0,0,0,,1,0,
2272033_3,2272033_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,229,unknown,0,0,0,0,0,,1,0,
2272034_3,2272034_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,288,unknown,0,0,0,0,0,,1,0,
2272035_3,2272035_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,309,unknown,0,0,0,0,0,,1,0,
2272036_3,2272036_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,282,unknown,0,0,0,0,0,,1,0,
2272037_3,2272037_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,331,unknown,0,0,0,0,0,,1,0,
2272038_3,2272038_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,199,unknown,0,0,0,0,0,,1,0,
2272039_3,2272039_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,224,unknown,0,0,0,0,0,,1,0,
2272040_3,2272040_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,238,unknown,0,0,0,0,0,,1,0,
2272041_3,2272041_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,299,unknown,0,0,0,0,0,,1,0,
2272042_3,2272042_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,261,unknown,0,0,0,0,0,,1,0,
2272043_3,2272043_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,199,unknown,0,0,0,0,0,,1,0,
2272051_3,2272051_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,197,unknown,0,0,0,0,0,,1,0,
2272052_3,2272052_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,202,unknown,0,0,0,0,0,,1,0,
2272053_3,2272053_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,211,unknown,0,0,0,0,0,,1,0,
2272054_3,2272054_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,123,unknown,0,0,0,0,0,,1,0,
2272055_3,2272055_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,90,unknown,0,0,0,0,0,,1,0,
2272056_3,2272056_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,93,unknown,0,0,0,0,0,,1,0,
2272057_3,2272057_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,214,unknown,0,0,0,0,0,,1,0,
2272058_3,2272058_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,125,unknown,0,0,0,0,0,,1,0,
2272059_3,2272059_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,121,unknown,0,0,0,0,0,,1,0,
2272060_3,2272060_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,211,unknown,0,0,0,0,0,,1,0,
2272061_3,2272061_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,147,unknown,0,0,0,0,0,,1,0,
2272062_3,2272062_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,90,unknown,0,0,0,0,0,,1,0,
2272063_3,2272063_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,212,unknown,0,0,0,0,0,,1,0,
2272064_3,2272064_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,57,unknown,0,0,0,0,0,,1,0,
2272065_3,2272065_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,88,unknown,0,0,0,0,0,,1,0,
2272066_3,2272066_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,181,unknown,0,0,0,0,0,,1,0,
2272067_3,2272067_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,163,unknown,0,0,0,0,0,,1,0,
2272068_3,2272068_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,247,unknown,0,0,0,0,0,,1,0,
2272069_3,2272069_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,208,unknown,0,0,0,0,0,,1,0,
2272070_3,2272070_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,207,unknown,0,0,0,0,0,,1,0,
2272071_3,2272071_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,80,unknown,0,0,0,0,0,,1,0,
2272072_3,2272072_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,60,unknown,0,0,0,0,0,,1,0,
2272073_3,2272073_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,39,unknown,0,0,0,0,0,,1,0,
2272074_3,2272074_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,224,unknown,0,0,0,0,0,,1,0,
2272075_3,2272075_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,161,unknown,0,0,0,0,0,,1,0,
2272076_3,2272076_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,208,unknown,0,0,0,0,0,,1,0,
2272077_3,2272077_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,133,unknown,0,0,0,0,0,,1,0,
2272078_3,2272078_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,152,unknown,0,0,0,0,0,,1,0,
2272079_3,2272079_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,92,unknown,0,0,0,0,0,,1,0,
2272080_3,2272080_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,174,unknown,0,0,0,0,0,,1,0,
2272081_3,2272081_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,24,unknown,0,0,0,0,0,,1,0,
2272082_3,2272082_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,247,unknown,0,0,0,0,0,,1,0,
2272083_3,2272083_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,108,unknown,0,0,0,0,0,,1,0,
2272084_3,2272084_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,91,unknown,0,0,0,0,0,,1,0,
2272085_3,2272085_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,121,unknown,0,0,0,0,0,,1,0,
2272086_3,2272086_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,157,unknown,0,0,0,0,0,,1,0,
2272087_3,2272087_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,186,unknown,0,0,0,0,0,,1,0,
2272088_3,2272088_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,159,unknown,0,0,0,0,0,,1,0,
2272089_3,2272089_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,150,unknown,0,0,0,0,0,,1,0,
2272090_3,2272090_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,100,unknown,0,0,0,0,0,,1,0,
2272091_3,2272091_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,204,unknown,0,0,0,0,0,,1,0,
2272092_3,2272092_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,120,unknown,0,0,0,0,0,,1,0,
2272093_3,2272093_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,61,unknown,0,0,0,0,0,,1,0,
2272094_3,2272094_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,255,unknown,0,0,0,0,0,,1,0,
2272095_3,2272095_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,213,unknown,0,0,0,0,0,,1,0,
2272096_3,2272096_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,122,unknown,0,0,0,0,0,,1,0,
2272097_3,2272097_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,110,unknown,0,0,0,0,0,,1,0,
2272098_3,2272098_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,185,unknown,0,0,0,0,0,,1,0,
2272099_3,2272099_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,22,unknown,0,0,0,0,0,,1,0,
2272100_3,2272100_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,118,unknown,0,0,0,0,0,,1,0,
2272101_3,2272101_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,118,unknown,0,0,0,0,0,,1,0,
2272102_3,2272102_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,89,unknown,0,0,0,0,0,,1,0,
2272103_3,2272103_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,161,unknown,0,0,0,0,0,,1,0,
2272104_3,2272104_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,87,unknown,0,0,0,0,0,,1,0,
2272105_3,2272105_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,172,unknown,0,0,0,0,0,,1,0,
2272106_3,2272106_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,206,unknown,0,0,0,0,0,,1,0,
2272107_3,2272107_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,125,unknown,0,0,0,0,0,,1,0,
2272108_3,2272108_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,124,unknown,0,0,0,0,0,,1,0,
2272109_3,2272109_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,103,unknown,0,0,0,0,0,,1,0,
2272110_3,2272110_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,209,unknown,0,0,0,0,0,,1,0,
2272111_3,2272111_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,112,unknown,0,0,0,0,0,,1,0,
2272112_3,2272112_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,92,unknown,0,0,0,0,0,,1,0,
2272121_3,2272121_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,8,unknown,0,0,0,0,0,,1,0,
2272122_3,2272122_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,8,unknown,0,0,0,0,0,,1,0,
2272124_3,2272124_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2272125_3,2272125_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,8,unknown,0,0,0,0,0,,1,0,
2272126_3,2272126_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,8,unknown,0,0,0,0,0,,1,0,
2272127_3,2272127_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2272128_3,2272128_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2272129_3,2272129_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,12,unknown,0,0,0,0,0,,1,0,
2272131_3,2272131_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,7,unknown,0,0,0,0,0,,1,0,
2272132_3,2272132_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,8,unknown,0,0,0,0,0,,1,0,
2272138_3,2272138_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2272139_3,2272139_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2272140_3,2272140_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,279,unknown,0,0,0,0,0,,1,0,
2272141_3,2272141_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,176,unknown,0,0,0,0,0,,1,0,
2272142_3,2272142_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,97,unknown,0,0,0,0,0,,1,0,
2272143_3,2272143_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,98,unknown,0,0,0,0,0,,1,0,
2272145_3,2272145_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,24,unknown,0,0,0,0,0,,1,0,
2272146_3,2272146_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,222,unknown,0,0,0,0,0,,1,0,
2275231_3,2275231_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,10,unknown,0,0,0,0,0,,1,0,
2275232_3,2275232_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2275233_3,2275233_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2275235_3,2275235_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
2275236_3,2275236_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
2275240_3,2275240_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,18,unknown,0,0,0,0,0,,1,0,
2275257_3,2275257_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,34,unknown,0,0,0,0,0,,1,0,
2275258_3,2275258_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2275260_3,2275260_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,28,unknown,0,0,0,0,0,,1,0,
2275261_3,2275261_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,8,unknown,0,0,0,0,0,,1,0,
2275262_3,2275262_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,8,unknown,0,0,0,0,0,,1,0,
2275263_3,2275263_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,9,unknown,0,0,0,0,0,,1,0,
2275264_3,2275264_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,6,unknown,0,0,0,0,0,,1,0,
2275265_3,2275265_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,27,unknown,0,0,0,0,0,,1,0,
2275266_3,2275266_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,22,unknown,0,0,0,0,0,,1,0,
2275268_3,2275268_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,25,unknown,0,0,0,0,0,,1,0,
2275269_3,2275269_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,22,unknown,0,0,0,0,0,,1,0,
2275280_3,2275280_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,16,unknown,0,0,0,0,0,,1,0,
